season,game_date,home_team,away_team,home_score,away_score,home_win,label,neutral,elo_diff,win_pct_diff,log5_prob,pythagorean_diff,is_home
2023,2023-06-17,DAL,SEA,103,109,0,0,0,-15.679817415465095,0.0,0.5,0.0,1.0
2023,2023-06-18,NY,PHX,89,71,1,1,0,64.05056985355691,0.0,0.5,0.0,1.0
2023,2023-06-18,WSH,CHI,77,69,1,1,0,-34.4042908022127,0.0,0.5,0.0,1.0
2023,2023-06-18,IND,ATL,94,100,0,0,0,-76.67046293526755,0.0,0.5,0.0,1.0
2023,2023-06-18,LA,CONN,74,83,0,0,0,-192.23741638960996,0.0,0.5,0.0,1.0
2023,2023-06-18,LV,MIN,93,62,1,1,0,245.95150304311528,0.0,0.5,0.0,1.0
2023,2023-06-20,DAL,ATL,85,73,1,1,0,66.36077058171918,0.0,0.5,0.0,1.0
2023,2023-06-20,LA,MIN,61,67,0,0,0,-28.267715367845994,0.0,0.5,0.0,1.0
2023,2023-06-20,SEA,CONN,79,85,0,0,0,-127.57825501788147,0.0,0.5,0.0,1.0
2023,2023-06-21,PHX,LV,79,99,0,0,0,-296.01654568510367,0.0,0.5,0.0,1.0
2023,2023-06-22,CHI,WSH,59,80,0,0,0,15.875038484183051,0.0,0.5,0.0,1.0
2023,2023-06-22,MIN,CONN,68,89,0,0,0,-173.87326834708915,0.0,0.5,0.0,1.0
2023,2023-06-22,SEA,IND,68,80,0,0,0,192.2105787300834,0.0,0.5,0.0,1.0
2023,2023-06-23,ATL,NY,80,110,0,0,0,-94.96570454542689,0.0,0.5,0.0,1.0
2023,2023-06-23,LA,DAL,76,74,1,1,0,-56.60322575985788,0.0,0.5,0.0,1.0
2023,2023-06-24,LV,IND,101,88,1,1,0,390.86375343431723,0.0,0.5,0.0,1.0
2023,2023-06-24,SEA,PHX,97,74,1,1,0,73.13069234340423,0.0,0.5,0.0,1.0
2023,2023-06-25,CONN,CHI,96,72,1,1,0,119.28282906675008,0.0,0.5,0.0,1.0
2023,2023-06-25,NY,WSH,89,88,1,1,0,-38.764834887663255,0.0,0.5,0.0,1.0
2023,2023-06-25,LA,DAL,93,83,1,1,0,-36.79875357336755,0.0,0.5,0.0,1.0
2023,2023-06-26,LV,IND,88,80,1,1,0,393.6412063439973,0.0,0.5,0.0,1.0
2023,2023-06-27,CONN,NY,81,89,0,0,0,145.48735314744067,0.0,0.5,0.0,1.0
2023,2023-06-27,MIN,SEA,104,93,1,1,0,-27.111496558181443,0.0,0.5,0.0,1.0
2023,2023-06-27,PHX,DAL,62,77,0,0,0,-52.82332659411259,0.0,0.5,0.0,1.0
2023,2023-06-28,CHI,LA,80,63,1,1,0,87.02550393296497,0.0,0.5,0.0,1.0
2023,2023-06-28,WSH,ATL,109,86,1,1,0,142.33495687922436,0.0,0.5,0.0,1.0
2023,2023-06-29,LV,NY,98,81,1,1,0,191.96853491625257,0.0,0.5,0.0,1.0
2023,2023-06-29,PHX,IND,85,63,1,1,0,72.87369188865023,0.0,0.5,0.0,1.0
2023,2023-06-29,SEA,MIN,97,99,0,0,0,8.999076385020999,0.0,0.5,0.0,1.0
2023,2023-06-30,ATL,WSH,94,89,1,1,0,-151.84728578460067,0.0,0.5,0.0,1.0
2023,2023-06-30,CHI,LA,86,78,1,1,0,99.03349407281621,0.0,0.5,0.0,1.0
2023,2023-07-01,LV,CONN,102,84,1,1,0,80.89844761992254,0.0,0.5,0.0,1.0
2023,2023-07-01,PHX,MIN,76,86,0,0,0,-83.58110935327909,0.0,0.5,0.0,1.0
2023,2023-07-02,ATL,LA,112,84,1,1,0,-31.471541716695356,0.0,0.5,0.0,1.0
2023,2023-07-02,DAL,WSH,89,72,1,1,0,-55.14790078515671,0.0,0.5,0.0,1.0
2023,2023-07-02,IND,CHI,87,89,0,0,0,-222.8700845497267,0.0,0.5,0.0,1.0
2023,2023-07-02,SEA,NY,66,81,0,0,0,-52.72530869007437,0.0,0.5,0.0,1.0
2023,2023-07-05,NY,PHX,99,95,1,1,0,140.91666816732914,0.0,0.5,0.0,1.0
2023,2023-07-05,MIN,IND,90,83,1,1,0,184.10849691964654,0.0,0.5,0.0,1.0
2023,2023-07-05,LV,DAL,89,82,1,1,0,250.35905903626053,0.0,0.5,0.0,1.0
2023,2023-07-05,LA,ATL,79,90,0,0,0,13.11009091058122,0.0,0.5,0.0,1.0
2023,2023-07-06,CONN,SEA,93,73,1,1,0,175.44883389565803,0.0,0.5,0.0,1.0
2023,2023-07-07,WSH,IND,96,88,1,1,0,207.3170997507425,0.0,0.5,0.0,1.0
2023,2023-07-07,CHI,ATL,68,82,0,0,0,126.31370815414994,0.0,0.5,0.0,1.0
2023,2023-07-07,DAL,LV,80,78,1,1,0,-256.0988079429203,0.0,0.5,0.0,1.0
2023,2023-07-07,MIN,PHX,75,64,1,1,0,110.9514167826976,0.0,0.5,0.0,1.0
2023,2023-07-08,NY,SEA,80,76,1,1,0,82.02977057752105,0.0,0.5,0.0,1.0
2023,2023-07-09,CONN,WSH,92,84,1,1,0,122.29271575673079,0.0,0.5,0.0,1.0
2023,2023-07-09,IND,DAL,76,77,0,0,0,-187.66670498556664,0.0,0.5,0.0,1.0
2023,2023-07-09,PHX,LA,78,72,1,1,0,-25.11948117579982,0.0,0.5,0.0,1.0
2023,2023-07-09,MIN,LV,89,113,0,0,0,-212.57650783866302,0.0,0.5,0.0,1.0
2023,2023-07-09,CHI,ATL,77,88,0,0,0,96.51076576376272,0.0,0.5,0.0,1.0
2023,2023-07-11,WSH,SEA,93,86,1,1,0,62.294543558974965,0.0,0.5,0.0,1.0
2023,2023-07-11,LV,PHX,98,72,1,1,0,331.2824617990939,0.0,0.5,0.0,1.0
2023,2023-07-12,IND,NY,87,95,0,0,0,-247.66715383097812,0.0,0.5,0.0,1.0
2023,2023-07-12,CHI,CONN,72,84,0,0,0,-129.38962292394945,0.0,0.5,0.0,1.0
2023,2023-07-12,MIN,DAL,67,107,0,0,0,0.9443736418756998,0.0,0.5,0.0,1.0
2023,2023-07-12,ATL,SEA,85,75,1,1,0,4.125146642321624,0.0,0.5,0.0,1.0
2023,2023-07-12,LA,LV,78,97,0,0,0,-326.06466321547396,0.0,0.5,0.0,1.0
2023,2023-07-15,WIL,STE,127,143,0,0,1,20.0,0.0,0.5,0.0,0.0
2023,2023-07-18,ATL,MIN,82,73,1,1,0,-30.771551954248253,0.0,0.5,0.0,1.0
2023,2023-07-18,PHX,CONN,72,66,1,1,0,-263.6682552624659,0.0,0.5,0.0,1.0
2023,2023-07-19,WSH,IND,76,82,0,0,0,227.36847923977598,0.0,0.5,0.0,1.0
2023,2023-07-19,NY,DAL,88,98,0,0,0,40.36835043894803,0.0,0.5,0.0,1.0
2023,2023-07-20,CONN,ATL,82,71,1,1,0,172.87623310905838,0.0,0.5,0.0,1.0
2023,2023-07-20,MIN,LA,73,70,1,1,0,82.50226336950254,0.0,0.5,0.0,1.0
2023,2023-07-20,PHX,CHI,80,62,1,1,0,-102.94914231534017,0.0,0.5,0.0,1.0
2023,2023-07-20,SEA,LV,63,79,0,0,0,-292.75883246027774,0.0,0.5,0.0,1.0
2023,2023-07-21,WSH,NY,87,96,0,0,0,-34.41481279236905,0.0,0.5,0.0,1.0
2023,2023-07-22,ATL,CONN,78,86,0,0,0,-181.17306182393804,0.0,0.5,0.0,1.0
2023,2023-07-22,MIN,LV,81,98,0,0,0,-248.70951415944614,0.0,0.5,0.0,1.0
2023,2023-07-22,DAL,LA,98,84,1,1,0,133.11633048883164,0.0,0.5,0.0,1.0
2023,2023-07-22,SEA,CHI,75,90,0,0,0,-65.25691983287334,0.0,0.5,0.0,1.0
2023,2023-07-23,WSH,PHX,84,69,1,1,0,75.56545494896295,0.0,0.5,0.0,1.0
2023,2023-07-23,NY,IND,101,83,1,1,0,238.93990943047152,0.0,0.5,0.0,1.0
2023,2023-07-25,ATL,PHX,78,65,1,1,0,44.508046594661664,0.0,0.5,0.0,1.0
2023,2023-07-25,NY,SEA,86,82,1,1,0,129.10199914851478,0.0,0.5,0.0,1.0
2023,2023-07-25,CHI,LV,95,107,0,0,0,-231.00079681069133,0.0,0.5,0.0,1.0
2023,2023-07-25,DAL,CONN,83,88,0,0,0,-121.77042795334819,0.0,0.5,0.0,1.0
2023,2023-07-25,LA,IND,79,78,1,1,0,78.4263542536205,0.0,0.5,0.0,1.0
2023,2023-07-26,MIN,WSH,97,92,1,1,0,-19.313561225549165,0.0,0.5,0.0,1.0
2023,2023-07-27,LA,IND,81,68,1,1,0,90.85437673276783,0.0,0.5,0.0,1.0
2023,2023-07-27,NY,ATL,95,84,1,1,0,94.22063247629058,0.0,0.5,0.0,1.0
2023,2023-07-28,CHI,SEA,74,83,0,0,0,84.55157470099084,0.0,0.5,0.0,1.0
2023,2023-07-28,DAL,WSH,90,62,1,1,0,29.663774588281058,0.0,0.5,0.0,1.0
2023,2023-07-28,NY,MIN,83,88,0,0,0,73.98396365039207,0.0,0.5,0.0,1.0
2023,2023-07-30,CONN,MIN,83,87,0,0,0,155.8844943618169,0.0,0.5,0.0,1.0
2023,2023-07-30,ATL,WSH,80,73,1,1,0,-26.069453466610412,0.0,0.5,0.0,1.0
2023,2023-07-30,IND,SEA,62,85,0,0,0,-136.93246208236246,0.0,0.5,0.0,1.0
2023,2023-07-30,CHI,PHX,104,85,1,1,0,84.32580214614472,0.0,0.5,0.0,1.0
2023,2023-07-30,LA,NY,79,87,0,0,0,-151.65157664878166,0.0,0.5,0.0,1.0
2023,2023-07-30,LV,DAL,104,91,1,1,0,216.6245589122641,0.0,0.5,0.0,1.0
2023,2023-08-01,CONN,MIN,79,69,1,1,0,124.8429329768428,0.0,0.5,0.0,1.0
2023,2023-08-01,IND,PHX,72,71,1,1,0,-111.0379412441223,0.0,0.5,0.0,1.0
2023,2023-08-01,LV,ATL,93,72,1,1,0,281.66243585115444,0.0,0.5,0.0,1.0
2023,2023-08-01,LA,NY,69,76,0,0,0,-166.4947533525053,0.0,0.5,0.0,1.0
2023,2023-08-02,SEA,DAL,65,76,0,0,0,-84.67072720389933,0.0,0.5,0.0,1.0
2023,2023-08-03,PHX,ATL,91,71,1,1,0,-76.93553098763368,0.0,0.5,0.0,1.0
2023,2023-08-04,IND,CONN,72,88,0,0,0,-349.5545977203833,0.0,0.5,0.0,1.0
2023,2023-08-04,WSH,LA,79,77,1,1,0,90.93592414933119,0.0,0.5,0.0,1.0
2023,2023-08-04,DAL,CHI,89,104,0,0,0,39.0339692196053,0.0,0.5,0.0,1.0
2023,2023-08-04,MIN,NY,66,76,0,0,0,-50.691027271743906,0.0,0.5,0.0,1.0
2023,2023-08-05,PHX,SEA,91,97,0,0,0,-33.21726512513828,0.0,0.5,0.0,1.0
2023,2023-08-06,ATL,IND,82,73,1,1,0,157.74638482992418,0.0,0.5,0.0,1.0
2023,2023-08-06,NY,LV,99,61,1,1,0,-176.2192964373828,0.0,0.5,0.0,1.0
2023,2023-08-06,WSH,LA,83,91,0,0,0,102.75561165005684,0.0,0.5,0.0,1.0
2023,2023-08-06,DAL,CHI,96,104,0,0,0,13.482654432030813,0.0,0.5,0.0,1.0
2023,2023-08-08,SEA,CONN,69,81,0,0,0,-210.1370135927018,0.0,0.5,0.0,1.0
2023,2023-08-08,IND,LA,80,87,0,0,0,-100.67039381698464,0.0,0.5,0.0,1.0
2023,2023-08-08,CHI,MIN,79,88,0,0,0,16.72161210140007,0.0,0.5,0.0,1.0
2023,2023-08-08,DAL,LV,84,104,0,0,0,-228.1841959802059,0.0,0.5,0.0,1.0
2023,2023-08-08,PHX,WSH,91,72,1,1,0,-79.22941316768765,0.0,0.5,0.0,1.0
2023,2023-08-10,IND,MIN,91,73,1,1,0,-232.80910033412147,0.0,0.5,0.0,1.0
2023,2023-08-10,PHX,CONN,90,84,1,1,0,-260.2690770854183,0.0,0.5,0.0,1.0
2023,2023-08-10,SEA,ATL,68,67,1,1,0,-22.34588695833895,0.0,0.5,0.0,1.0
2023,2023-08-11,NY,CHI,89,73,1,1,0,79.90381173376863,0.0,0.5,0.0,1.0
2023,2023-08-11,LV,WSH,113,89,1,1,0,287.3925718860992,0.0,0.5,0.0,1.0
2023,2023-08-12,LA,ATL,85,74,1,1,0,-48.204957771285535,0.0,0.5,0.0,1.0
2023,2023-08-12,DAL,CONN,91,81,1,1,0,-138.74650975358168,0.0,0.5,0.0,1.0
2023,2023-08-13,WSH,CHI,83,76,1,1,0,-48.42267388685218,0.0,0.5,0.0,1.0
2023,2023-08-13,IND,NY,89,100,0,0,0,-296.66554891811984,0.0,0.5,0.0,1.0
2023,2023-08-13,SEA,PHX,81,71,1,1,0,31.99390471738684,0.0,0.5,0.0,1.0
2023,2023-08-13,LV,ATL,86,65,1,1,0,305.86191934391536,0.0,0.5,0.0,1.0
2023,2023-08-15,LV,NY,63,82,0,0,0,149.57297383917512,0.0,0.5,0.0,1.0
2023,2023-08-17,LV,NY,88,75,1,1,0,118.78652680246523,0.0,0.5,0.0,1.0
2023,2023-08-18,CONN,DAL,75,95,0,0,0,114.28955487852977,0.0,0.5,0.0,1.0
2023,2023-08-18,IND,WSH,79,83,0,0,0,-169.72783469404317,0.0,0.5,0.0,1.0
2023,2023-08-18,ATL,CHI,78,67,1,1,0,-54.626127414397615,0.0,0.5,0.0,1.0
2023,2023-08-18,PHX,NY,63,85,0,0,0,-202.83810391527663,0.0,0.5,0.0,1.0
2023,2023-08-18,SEA,MIN,70,78,0,0,0,-48.75630429682974,0.0,0.5,0.0,1.0
2023,2023-08-19,LV,LA,72,78,0,0,0,326.78740408404246,0.0,0.5,0.0,1.0
2023,2023-08-20,WSH,DAL,84,97,0,0,0,-60.835870950522576,0.0,0.5,0.0,1.0
2023,2023-08-20,CHI,CONN,73,79,0,0,0,-133.55644218210637,0.0,0.5,0.0,1.0
2023,2023-08-20,PHX,IND,73,83,0,0,0,112.94710031825184,0.0,0.5,0.0,1.0
2023,2023-08-20,MIN,SEA,74,88,0,0,0,69.40331759396099,0.0,0.5,0.0,1.0
2023,2023-08-22,ATL,LV,100,112,0,0,0,-272.17642385249565,0.0,0.5,0.0,1.0
2023,2023-08-22,WSH,CONN,64,68,0,0,0,-163.74710932394555,0.0,0.5,0.0,1.0
2023,2023-08-22,CHI,SEA,102,79,1,1,0,18.890779316868247,0.0,0.5,0.0,1.0
2023,2023-08-22,MIN,DAL,91,86,1,1,0,-43.03515232601103,0.0,0.5,0.0,1.0
2023,2023-08-23,LA,PHX,91,62,1,1,0,44.128563377077626,0.0,0.5,0.0,1.0
2023,2023-08-24,CONN,NY,90,95,0,0,0,16.48741049984733,0.0,0.5,0.0,1.0
2023,2023-08-24,IND,SEA,90,86,1,1,0,-146.7381086727014,0.0,0.5,0.0,1.0
2023,2023-08-24,CHI,LV,87,94,0,0,0,-241.9412029550124,0.0,0.5,0.0,1.0
2023,2023-08-24,DAL,MIN,81,90,0,0,0,24.010952067202197,0.0,0.5,0.0,1.0
2023,2023-08-25,ATL,LA,78,83,0,0,0,6.863302513398594,0.0,0.5,0.0,1.0
2023,2023-08-26,WSH,LV,78,62,1,1,0,-276.36589639525096,0.0,0.5,0.0,1.0
2023,2023-08-26,MIN,NY,76,111,0,0,0,-106.88922830673664,0.0,0.5,0.0,1.0
2023,2023-08-27,CONN,LA,83,68,1,1,0,170.85494761229575,0.0,0.5,0.0,1.0
2023,2023-08-27,IND,ATL,83,80,1,1,0,-117.47412584575795,0.0,0.5,0.0,1.0
2023,2023-08-27,PHX,DAL,74,77,0,0,0,-141.28725183883148,0.0,0.5,0.0,1.0
2023,2023-08-27,SEA,CHI,85,90,0,0,0,-41.67711805992349,0.0,0.5,0.0,1.0
2023,2023-08-28,NY,LV,94,85,1,1,0,-78.55140992412316,0.0,0.5,0.0,1.0
2023,2023-08-29,ATL,PHX,94,76,1,1,0,49.33275235656765,0.0,0.5,0.0,1.0
2023,2023-08-29,WSH,MIN,83,72,1,1,0,-42.547338306880874,0.0,0.5,0.0,1.0
2023,2023-08-29,LA,CHI,75,76,0,0,0,-43.8241170484298,0.0,0.5,0.0,1.0
2023,2023-08-31,CONN,PHX,84,74,1,1,0,259.905717097221,0.0,0.5,0.0,1.0
2023,2023-08-31,LV,WSH,84,75,1,1,0,225.27354454324222,0.0,0.5,0.0,1.0
2023,2023-08-31,LA,SEA,61,72,0,0,0,8.441530904547108,0.0,0.5,0.0,1.0
2023,2023-09-01,IND,DAL,100,110,0,0,0,-201.55428098825382,0.0,0.5,0.0,1.0
2023,2023-09-01,NY,CONN,89,58,1,1,0,20.113558993850575,0.0,0.5,0.0,1.0
2023,2023-09-01,MIN,ATL,91,85,1,1,0,75.2799309484435,0.0,0.5,0.0,1.0
2023,2023-09-02,LV,SEA,103,77,1,1,0,269.76941745837325,0.0,0.5,0.0,1.0
2023,2023-09-03,CHI,NY,69,86,0,0,0,-155.52433161374597,0.0,0.5,0.0,1.0
2023,2023-09-03,DAL,IND,84,97,0,0,0,213.82858262327613,0.0,0.5,0.0,1.0
2023,2023-09-03,MIN,PHX,86,73,1,1,0,147.54809658994554,0.0,0.5,0.0,1.0
2023,2023-09-03,LA,WSH,72,64,1,1,0,-53.457151072915394,0.0,0.5,0.0,1.0
2023,2023-09-05,CONN,LA,90,76,1,1,0,186.8301609249063,0.0,0.5,0.0,1.0
2023,2023-09-05,IND,CHI,69,96,0,0,0,-155.12197183032367,0.0,0.5,0.0,1.0
2023,2023-09-05,DAL,NY,93,94,0,0,0,-144.60049399417494,0.0,0.5,0.0,1.0
2023,2023-09-05,PHX,WSH,77,100,0,0,0,-109.29821140593526,0.0,0.5,0.0,1.0
2023,2023-09-06,ATL,SEA,79,68,1,1,0,-14.162166175097354,0.0,0.5,0.0,1.0
2023,2023-09-07,NY,LA,96,89,1,1,0,241.23240160039677,0.0,0.5,0.0,1.0
2023,2023-09-08,CONN,IND,76,59,1,1,0,293.60134816782465,0.0,0.5,0.0,1.0
2023,2023-09-08,WSH,ATL,75,80,0,0,0,44.86777085969857,0.0,0.5,0.0,1.0
2023,2023-09-08,CHI,MIN,92,87,1,1,0,-14.481633609422943,0.0,0.5,0.0,1.0
2023,2023-09-08,DAL,SEA,106,91,1,1,0,83.17527038522121,0.0,0.5,0.0,1.0
2023,2023-09-08,PHX,LV,73,94,0,0,0,-362.0668167077183,0.0,0.5,0.0,1.0
2023,2023-09-10,ATL,DAL,77,94,0,0,0,-73.12850123443627,0.0,0.5,0.0,1.0
2023,2023-09-10,CONN,CHI,91,102,0,0,0,117.43541363139889,0.0,0.5,0.0,1.0
2023,2023-09-10,IND,MIN,87,72,1,1,0,-177.87398511801666,0.0,0.5,0.0,1.0
2023,2023-09-10,NY,WSH,88,90,0,0,0,210.84896630061257,0.0,0.5,0.0,1.0
2023,2023-09-10,LV,PHX,100,85,1,1,0,368.0452485913752,0.0,0.5,0.0,1.0
2023,2023-09-10,SEA,LA,89,91,0,0,0,-4.863468341206044,0.0,0.5,0.0,1.0
2023,2023-09-13,CONN,MIN,90,60,1,1,0,118.91175869069548,0.0,0.5,0.0,1.0
2023,2023-09-13,LV,CHI,87,59,1,1,0,192.26872054243427,0.0,0.5,0.0,1.0
2023,2023-09-15,NY,WSH,90,75,1,1,0,177.7998157978741,0.0,0.5,0.0,1.0
2023,2023-09-15,DAL,ATL,94,82,1,1,0,92.37312344065344,0.0,0.5,0.0,1.0
2023,2023-09-17,CONN,MIN,75,82,0,0,0,129.4359071124136,0.0,0.5,0.0,1.0
2023,2023-09-17,LV,CHI,92,70,1,1,0,199.8553998231148,0.0,0.5,0.0,1.0
2023,2023-09-19,NY,WSH,90,85,1,1,0,185.9118128178643,0.0,0.5,0.0,1.0
2023,2023-09-19,DAL,ATL,101,74,1,1,0,104.12403637649072,0.0,0.5,0.0,1.0
2023,2023-09-20,MIN,CONN,75,90,0,0,0,-99.49701762532732,0.0,0.5,0.0,1.0
2023,2023-09-24,NY,CONN,63,78,0,0,0,54.294886894504316,0.0,0.5,0.0,1.0
2023,2023-09-24,LV,DAL,97,83,1,1,0,185.31225343014717,0.0,0.5,0.0,1.0
2023,2023-09-26,NY,CONN,84,77,1,1,0,27.943039079577147,0.0,0.5,0.0,1.0
2023,2023-09-26,LV,DAL,91,84,1,1,0,193.14818078014582,0.0,0.5,0.0,1.0
2023,2023-09-29,CONN,NY,81,92,0,0,0,-42.986046120837045,0.0,0.5,0.0,1.0
2023,2023-09-29,DAL,LV,61,64,0,0,0,-200.70378553847036,0.0,0.5,0.0,1.0
2023,2023-10-01,CONN,NY,84,87,0,0,0,-63.96466589391753,0.0,0.5,0.0,1.0
2023,2023-10-08,LV,NY,99,82,1,1,0,57.374777954865976,0.0,0.5,0.0,1.0
2023,2023-10-11,LV,NY,104,76,1,1,0,70.86397166838401,0.0,0.5,0.0,1.0
2023,2023-10-15,NY,LV,87,73,1,1,0,-83.66796040026179,0.0,0.5,0.0,1.0
2023,2023-10-18,NY,LV,69,70,0,0,0,-62.30762667930344,0.0,0.5,0.0,1.0
2024,2024-05-03,MIN,CHI,92,81,1,1,0,-22.592590411186166,0.0,0.5,0.0,1.0
2024,2024-05-03,DAL,IND,79,76,1,1,0,182.78061169590046,0.0,0.5,0.0,1.0
2024,2024-05-04,ATL,WSH,87,84,1,1,0,-48.66595810744343,0.0,0.5,0.0,1.0
2024,2024-05-04,SEA,LA,79,84,0,0,1,-28.011003645587607,0.0,0.5,0.0,0.0
2024,2024-05-07,CHI,NY,101,53,1,1,0,-160.18367209511575,0.0,0.5,0.0,1.0
2024,2024-05-07,SEA,PHX,85,59,1,1,0,56.08787662204645,0.0,0.5,0.0,1.0
2024,2024-05-08,WSH,MIN,77,83,0,0,0,-40.79936408273534,0.0,0.5,0.0,1.0
2024,2024-05-09,CON,NY,79,82,0,0,0,-156.68255361326828,0.0,0.5,0.0,1.0
2024,2024-05-09,IND,ATL,83,80,1,1,0,-94.9508318215469,0.0,0.5,0.0,1.0
2024,2024-05-10,PHX,LA,85,98,0,0,0,-109.26767312318361,0.0,0.5,0.0,1.0
2024,2024-05-11,LV,PUERTORICO,102,50,1,1,0,251.6635155110523,0.0,0.5,0.0,1.0
2024,2024-05-14,WSH,NY,80,85,0,0,0,-210.75351798240422,0.0,0.5,0.0,1.0
2024,2024-05-14,CON,IND,92,71,1,1,0,142.21145149938684,0.0,0.5,0.0,1.0
2024,2024-05-14,LV,PHX,89,80,1,1,0,423.1106326242168,0.0,0.5,0.0,1.0
2024,2024-05-14,SEA,MIN,70,83,0,0,0,-105.48035800793195,0.0,0.5,0.0,1.0
2024,2024-05-15,DAL,CHI,87,79,1,1,0,8.09658560746061,0.0,0.5,0.0,1.0
2024,2024-05-15,LA,ATL,81,92,0,0,0,34.40752088430145,0.0,0.5,0.0,1.0
2024,2024-05-16,IND,NY,66,102,0,0,0,-324.14081219805166,0.0,0.5,0.0,1.0
2024,2024-05-17,CON,WSH,84,77,1,1,0,50.17007463514324,0.0,0.5,0.0,1.0
2024,2024-05-17,MIN,SEA,102,93,1,1,0,122.87715035955307,0.0,0.5,0.0,1.0
2024,2024-05-18,NY,IND,91,80,1,1,0,331.316229765715,0.0,0.5,0.0,1.0
2024,2024-05-18,LV,LA,89,82,1,1,0,310.4796671149477,0.0,0.5,0.0,1.0
2024,2024-05-18,DAL,CHI,74,83,0,0,0,24.226066704474533,0.0,0.5,0.0,1.0
2024,2024-05-18,PHX,ATL,88,85,1,1,0,-105.86242515094818,0.0,0.5,0.0,1.0
2024,2024-05-19,WSH,SEA,75,84,0,0,0,44.60383965399092,0.0,0.5,0.0,1.0
2024,2024-05-20,IND,CON,84,88,0,0,0,-164.15037982689591,0.0,0.5,0.0,1.0
2024,2024-05-20,NY,SEA,74,63,1,1,0,266.68428234091243,0.0,0.5,0.0,1.0
2024,2024-05-21,ATL,DAL,83,78,1,1,0,-101.1075483302277,0.0,0.5,0.0,1.0
2024,2024-05-21,LV,PHX,88,98,0,0,0,416.2518536926002,0.0,0.5,0.0,1.0
2024,2024-05-21,LA,WSH,70,68,1,1,0,15.635658325514214,0.0,0.5,0.0,1.0
2024,2024-05-22,SEA,IND,85,83,1,1,0,72.87943927157403,0.0,0.5,0.0,1.0
2024,2024-05-23,CON,MIN,83,82,1,1,0,-17.49988633040607,0.0,0.5,0.0,1.0
2024,2024-05-23,NY,CHI,81,90,0,0,0,151.59613492509334,0.0,0.5,0.0,1.0
2024,2024-05-23,PHX,WSH,83,80,1,1,0,-59.252549037672225,0.0,0.5,0.0,1.0
2024,2024-05-24,LA,IND,73,78,0,0,0,124.12793813593566,0.0,0.5,0.0,1.0
2024,2024-05-25,MIN,NY,84,67,1,1,0,-142.3769508687792,0.0,0.5,0.0,1.0
2024,2024-05-25,CHI,CON,82,86,0,0,0,21.583850149706223,0.0,0.5,0.0,1.0
2024,2024-05-25,LV,IND,99,80,1,1,0,397.34717572751765,0.0,0.5,0.0,1.0
2024,2024-05-25,SEA,WSH,101,69,1,1,0,2.7824089477740017,0.0,0.5,0.0,1.0
2024,2024-05-25,PHX,DAL,92,107,0,0,0,-144.4003215723883,0.0,0.5,0.0,1.0
2024,2024-05-26,ATL,MIN,79,92,0,0,0,-96.57178910148878,0.0,0.5,0.0,1.0
2024,2024-05-26,LA,DAL,83,84,0,0,0,-86.2480111865259,0.0,0.5,0.0,1.0
2024,2024-05-28,CON,PHX,70,47,1,1,0,169.88150743494953,0.0,0.5,0.0,1.0
2024,2024-05-28,IND,LA,82,88,0,0,0,-86.51619345405379,0.0,0.5,0.0,1.0
2024,2024-05-28,CHI,SEA,68,77,0,0,0,108.94564582783005,0.0,0.5,0.0,1.0
2024,2024-05-29,NY,PHX,81,78,1,1,0,291.7646082272895,0.0,0.5,0.0,1.0
2024,2024-05-29,WSH,ATL,67,73,0,0,0,-25.613699690419708,0.0,0.5,0.0,1.0
2024,2024-05-29,MIN,LV,66,80,0,0,0,-198.8661393546147,0.0,0.5,0.0,1.0
2024,2024-05-30,IND,SEA,88,103,0,0,0,-104.03351678062586,0.0,0.5,0.0,1.0
2024,2024-05-30,CHI,LA,83,73,1,1,0,78.96147297619632,0.0,0.5,0.0,1.0
2024,2024-05-31,ATL,LV,78,74,1,1,0,-308.5571026090872,0.0,0.5,0.0,1.0
2024,2024-05-31,CON,DAL,74,72,1,1,0,5.2057186989372894,0.0,0.5,0.0,1.0
2024,2024-05-31,NY,WSH,90,79,1,1,0,262.17731949925314,0.0,0.5,0.0,1.0
2024,2024-05-31,MIN,PHX,95,71,1,1,0,179.12305177766234,0.0,0.5,0.0,1.0
2024,2024-06-01,IND,CHI,71,70,1,1,0,-198.89440906907294,0.0,0.5,0.0,1.0
2024,2024-06-02,ATL,CON,50,69,0,0,0,-90.79046899141667,0.0,0.5,0.0,1.0
2024,2024-06-02,PHX,LA,87,68,1,1,0,-77.74773447779171,0.0,0.5,0.0,1.0
2024,2024-06-02,NY,IND,104,68,1,1,0,319.1531806669341,0.0,0.5,0.0,1.0
2024,2024-06-02,MIN,DAL,87,76,1,1,0,15.880658049112526,0.0,0.5,0.0,1.0
2024,2024-06-04,CON,WSH,76,59,1,1,0,166.34047624329037,0.0,0.5,0.0,1.0
2024,2024-06-04,CHI,NY,75,88,0,0,0,-149.88033173403687,0.0,0.5,0.0,1.0
2024,2024-06-04,SEA,PHX,80,62,1,1,0,81.2182995963608,0.0,0.5,0.0,1.0
2024,2024-06-05,DAL,LV,81,95,0,0,0,-214.831224078059,0.0,0.5,0.0,1.0
2024,2024-06-05,LA,MIN,62,86,0,0,0,-127.79859818961108,0.0,0.5,0.0,1.0
2024,2024-06-06,WSH,CHI,71,79,0,0,1,-116.54107734221793,0.0,0.5,0.0,0.0
2024,2024-06-06,ATL,NY,61,78,0,0,0,-219.76859104642335,0.0,0.5,0.0,1.0
